symbol,name,industry,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
sz000333,美的集团,家电,2026-05-26,373.7,372.76,377.08,372.31,244953.0,1954515554.54,1.28,-0.26,-0.98,0.36
sz000333,美的集团,家电,2026-05-27,372.69,374.56,375.5,370.21,255888.0,2034009882.23,1.42,0.48,1.8,0.37
sz000333,美的集团,家电,2026-05-28,372.95,370.51,373.63,369.24,241998.0,1913267192.53,1.17,-1.08,-4.05,0.35
sz000333,美的集团,家电,2026-05-29,370.4,377.64,379.18,368.83,429729.0,3461222697.57,2.79,1.92,7.13,0.63
sz000333,美的集团,家电,2026-06-01,375.65,380.83,381.95,375.54,376711.0,3058758976.78,1.7,0.84,3.19,0.55
sz000333,美的集团,家电,2026-06-02,379.18,384.2,384.91,379.03,263177.0,2162929060.26,1.54,0.88,3.37,0.38
sz000333,美的集团,家电,2026-06-03,383.08,384.24,384.58,380.3,230326.0,1895269952.17,1.11,0.01,0.04,0.34
sz000333,美的集团,家电,2026-06-04,382.14,383.53,387.5,381.2,243658.0,2019048244.99,1.64,-0.18,-0.71,0.36
sz000333,美的集团,家电,2026-06-05,383.08,380.79,386.83,380.45,209494.0,1725517859.28,1.66,-0.71,-2.74,0.31
sz000333,美的集团,家电,2026-06-08,379.66,385.14,388.51,377.75,367031.0,3034363535.43,2.83,1.14,4.35,0.53
sz000333,美的集团,家电,2026-06-09,383.83,383.3,385.66,381.01,220992.0,1819542340.73,1.21,-0.48,-1.84,0.32
sz000333,美的集团,家电,2026-06-10,383.83,389.08,392.75,379.96,386973.0,3242378393.66,3.34,1.51,5.78,0.56
sz000333,美的集团,家电,2026-06-11,388.18,394.51,396.58,387.2,521437.0,4432709136.54,2.41,1.4,5.43,0.76
sz000333,美的集团,家电,2026-06-12,391.33,386.56,391.93,384.01,429353.0,3569548761.46,2.01,-2.02,-7.95,0.63
sz000333,美的集团,家电,2026-06-15,385.51,377.94,385.63,376.33,432926.0,3514282135.45,2.41,-2.23,-8.62,0.63
sz000333,美的集团,家电,2026-06-16,378.09,370.55,378.16,369.05,415239.0,3291473114.58,2.41,-1.96,-7.39,0.61
sz000333,美的集团,家电,2026-06-17,370.59,371.53,373.89,368.98,334472.0,2647888308.23,1.33,0.26,0.98,0.49
sz000333,美的集团,家电,2026-06-18,371.56,366.95,372.54,366.2,363668.0,2850857596.06,1.71,-1.23,-4.58,0.53
sz000333,美的集团,家电,2026-06-22,364.44,368.0,371.26,362.83,306710.0,2398663377.26,2.3,0.29,1.05,0.45
sz000333,美的集团,家电,2026-06-23,367.59,367.21,373.03,366.28,360891.0,2832542710.24,1.83,-0.21,-0.79,0.53
sz000333,美的集团,家电,2026-06-24,368.83,361.81,369.58,359.45,384878.0,2950191887.16,2.76,-1.47,-5.4,0.56
sz000333,美的集团,家电,2026-06-25,361.85,361.33,368.34,360.2,411490.0,3173689872.16,2.25,-0.13,-0.48,0.6
sz000333,美的集团,家电,2026-06-26,362.75,369.01,370.48,361.74,449534.0,3512507556.12,2.42,2.13,7.68,0.66
sz000333,美的集团,家电,2026-06-29,372.62,378.17,380.87,370.18,743258.0,5697834978.37,2.9,2.48,9.16,1.08
sz000333,美的集团,家电,2026-06-30,375.36,371.65,383.38,370.82,577509.0,4402003722.55,3.32,-1.72,-6.52,0.84
sz000333,美的集团,家电,2026-07-01,373.45,378.66,379.41,364.48,502242.0,3810029158.73,4.02,1.89,7.01,0.73
sz000333,美的集团,家电,2026-07-02,379.45,377.2,385.63,377.08,561468.0,4362682503.19,2.26,-0.39,-1.46,0.82
sz000333,美的集团,家电,2026-07-03,379.03,380.76,388.03,378.32,557803.0,4376620902.01,2.57,0.94,3.56,0.81
sz000333,美的集团,家电,2026-07-06,383.16,388.41,388.97,380.91,503837.0,4006480144.8,2.12,2.01,7.65,0.73
sz000333,美的集团,家电,2026-07-07,386.27,385.11,389.72,383.35,340654.0,2696340985.93,1.64,-0.85,-3.3,0.5
sz000333,美的集团,家电,2026-07-08,383.72,386.2,388.26,382.15,315459.0,2505012479.57,1.59,0.28,1.09,0.46
sz000333,美的集团,家电,2026-07-09,384.66,385.9,386.87,380.91,301215.0,2381427420.59,1.54,-0.08,-0.3,0.44
sz000333,美的集团,家电,2026-07-10,385.18,384.62,385.78,380.38,279619.0,2201420876.34,1.4,-0.33,-1.28,0.41
sz000333,美的集团,家电,2026-07-13,382.78,389.91,390.92,382.48,470416.0,3769459400.78,2.19,1.38,5.29,0.69
sz000333,美的集团,家电,2026-07-14,390.02,392.83,395.91,388.07,457503.0,3706958309.33,2.01,0.75,2.92,0.67
sz000333,美的集团,家电,2026-07-15,392.8,398.42,398.76,390.58,332211.0,2726356542.89,2.08,1.42,5.59,0.48
sz000333,美的集团,家电,2026-07-16,396.47,395.16,401.35,395.16,362382.0,2982559446.26,1.55,-0.82,-3.26,0.53
sz000333,美的集团,家电,2026-07-17,397.07,398.57,401.35,393.43,462795.0,3817607250.08,2.0,0.86,3.41,0.67
sz000333,美的集团,家电,2026-07-20,393.02,404.53,405.28,392.57,547048.0,4571947510.88,3.19,1.5,5.96,0.8
sz000333,美的集团,家电,2026-07-21,403.97,404.42,409.97,401.95,459099.0,3881820711.35,1.98,-0.03,-0.11,0.67
sz000333,美的集团,家电,2026-07-22,403.56,406.41,406.41,401.57,326917.0,2751711197.14,1.2,0.49,1.99,0.48
sz000333,美的集团,家电,2026-07-23,405.92,406.3,407.83,404.42,191238.0,1620699967.21,0.84,-0.03,-0.11,0.28
sz000333,美的集团,家电,2026-07-24,406.22,405.28,407.91,403.82,237911.0,2014365070.1,1.01,-0.25,-1.02,0.35
sz000333,美的集团,家电,2026-07-27,403.52,403.9,405.47,400.41,228192.0,1919459060.89,1.25,-0.34,-1.38,0.33
sz000333,美的集团,家电,2026-07-28,403.86,408.55,410.61,403.45,336711.0,2871540848.12,1.77,1.15,4.65,0.49
sz000333,美的集团,家电,2026-07-29,408.47,414.7,416.53,407.53,478144.0,4150483891.17,2.2,1.51,6.15,0.69
sz000333,美的集团,家电,2026-07-30,414.7,421.97,424.03,412.78,461498.0,4071773623.85,2.71,1.75,7.27,0.67
sz000333,美的集团,家电,2026-07-31,414.7,416.91,417.62,405.32,475045.0,4107738669.9,2.91,-1.2,-5.06,0.69
sz000333,美的集团,家电,2026-08-03,416.12,410.53,418.3,409.6,336693.0,2911398283.46,2.09,-1.53,-6.38,0.49
sz000333,美的集团,家电,2026-08-04,410.87,407.68,411.66,405.88,381121.0,3241774672.91,1.41,-0.69,-2.85,0.55
sz000333,美的集团,家电,2026-08-05,407.16,408.92,409.41,404.46,291297.0,2473355698.13,1.21,0.3,1.24,0.42
sz000333,美的集团,家电,2026-08-06,409.03,408.36,410.91,406.41,208696.0,1780112924.08,1.1,-0.14,-0.56,0.3
sz000333,美的集团,家电,2026-08-07,408.13,401.53,408.4,399.55,400168.0,3352328492.66,2.17,-1.67,-6.83,0.58
sz000333,美的集团,家电,2026-08-10,401.53,408.28,411.17,400.11,311419.0,2645240982.77,2.75,1.68,6.75,0.45
sz000333,美的集团,家电,2026-08-11,408.13,409.48,411.36,407.27,195092.0,1671643826.92,1.0,0.29,1.2,0.28
sz000333,美的集团,家电,2026-08-12,407.83,404.68,408.55,404.01,219285.0,1852073192.08,1.11,-1.17,-4.8,0.32
sz000333,美的集团,家电,2026-08-13,404.12,404.12,405.55,402.66,199750.0,1681491988.12,0.71,-0.14,-0.56,0.29
sz000333,美的集团,家电,2026-08-14,402.55,399.77,404.53,399.66,223924.0,1866196092.85,1.21,-1.08,-4.35,0.33
sz000333,美的集团,家电,2026-08-17,400.22,398.2,400.71,397.37,188452.0,1559306864.2,0.84,-0.39,-1.57,0.27
sz000333,美的集团,家电,2026-08-18,398.91,401.83,403.0,397.37,227070.0,1887839778.11,1.41,0.91,3.63,0.33
sz000333,美的集团,家电,2026-08-19,401.57,406.11,406.33,401.08,334067.0,2816516540.79,1.31,1.07,4.28,0.49
sz000333,美的集团,家电,2026-08-20,406.33,408.58,409.15,403.22,263355.0,2237151427.97,1.46,0.61,2.47,0.38
sz000333,美的集团,家电,2026-08-21,408.58,404.53,410.87,404.35,180211.0,1530494657.5,1.6,-0.99,-4.05,0.26
sz000333,美的集团,家电,2026-08-24,403.82,410.87,412.22,403.6,276683.0,2368707196.57,2.13,1.57,6.34,0.4
sz000333,美的集团,家电,2026-08-25,411.66,413.5,416.16,411.02,253055.0,2195605977.04,1.25,0.64,2.63,0.37
sz000333,美的集团,家电,2026-08-26,411.02,412.37,415.63,410.98,166377.0,1440578173.52,1.12,-0.27,-1.13,0.24
sz000333,美的集团,家电,2026-08-27,410.91,411.58,413.01,408.66,219219.0,1883865956.57,1.05,-0.19,-0.79,0.32
sz000333,美的集团,家电,2026-08-28,412.78,411.77,414.58,408.73,169362.0,1459282370.06,1.42,0.05,0.19,0.25
sz000333,美的集团,家电,2026-08-31,413.16,417.4,418.33,411.36,267918.0,2344709677.25,1.69,1.37,5.63,0.39
sz000333,美的集团,家电,2026-09-01,418.03,416.5,419.95,414.66,184260.0,1616473120.32,1.27,-0.22,-0.9,0.27
sz000333,美的集团,家电,2026-09-02,416.05,414.58,418.0,413.46,123201.0,1070635833.59,1.09,-0.46,-1.92,0.18
sz000333,美的集团,家电,2026-09-03,415.6,415.6,420.28,413.01,148596.0,1302253142.7,1.75,0.25,1.02,0.22
sz000333,美的集团,家电,2026-09-04,414.66,416.8,419.46,410.98,179524.0,1569955404.0,2.04,0.29,1.2,0.26
sz000333,美的集团,家电,2026-09-07,416.68,411.92,417.28,410.76,228905.0,1977895652.81,1.56,-1.17,-4.88,0.33
sz000333,美的集团,家电,2026-09-08,410.46,407.72,412.33,405.96,229435.0,1956253772.09,1.55,-1.02,-4.2,0.33
sz000333,美的集团,家电,2026-09-09,407.16,410.98,411.06,405.06,179786.0,1537157621.96,1.47,0.8,3.26,0.26
sz000333,美的集团,家电,2026-09-10,410.87,411.66,413.16,408.66,204987.0,1764174849.61,1.09,0.17,0.68,0.3
sz000333,美的集团,家电,2026-09-11,411.66,411.88,414.28,410.72,222863.0,1926234922.01,0.86,0.05,0.22,0.32
sz000333,美的集团,家电,2026-09-14,412.0,413.91,416.16,411.88,180951.0,1572363569.52,1.04,0.49,2.03,0.26
sz000333,美的集团,家电,2026-09-15,413.53,415.52,418.78,412.56,196776.0,1722618378.59,1.5,0.39,1.61,0.29
sz000333,美的集团,家电,2026-09-16,414.66,407.16,416.2,405.32,298455.0,2546175026.49,2.62,-2.01,-8.36,0.43
sh601318,中国平安,保险,2020-12-31,190.65,193.43,194.83,190.65,795809.0,6906071808.0,2.19,1.15,2.2,0.73
sh601318,中国平安,保险,2021-01-04,193.29,189.83,193.37,187.67,1036431.0,8814286848.0,2.95,-1.86,-3.6,0.96
sh601318,中国平安,保险,2021-01-05,188.47,188.01,188.47,185.17,1054786.0,8795809536.0,1.74,-0.96,-1.82,0.97
sh601318,中国平安,保险,2021-01-06,188.05,190.95,190.95,186.57,937598.0,7950362368.0,2.33,1.56,2.94,0.87
sh601318,中国平安,保险,2021-01-07,191.21,191.99,192.99,188.07,1069687.0,9137580544.0,2.58,0.54,1.04,0.99
sh601318,中国平安,保险,2021-01-08,191.91,191.67,193.99,189.89,1169368.0,10069057536.0,2.14,-0.17,-0.32,1.08
sh601318,中国平安,保险,2021-01-11,191.87,187.53,192.67,187.47,1098602.0,9329271296.0,2.71,-2.16,-4.14,1.01
sh601318,中国平安,保险,2021-01-12,187.23,195.11,195.11,186.13,1467556.0,12534640640.0,4.79,4.04,7.58,1.35
sh601318,中国平安,保险,2021-01-13,197.07,194.55,198.03,193.13,1390943.0,12223230720.0,2.51,-0.29,-0.56,1.28
sh601318,中国平安,保险,2021-01-14,196.27,190.01,196.51,189.23,1379274.0,11920236032.0,3.74,-2.33,-4.54,1.27
sh601318,中国平安,保险,2021-01-15,191.35,193.27,196.77,190.01,1587085.0,13814609152.0,3.56,1.72,3.26,1.47
sh601318,中国平安,保险,2021-01-18,193.47,193.87,194.77,190.07,1162420.0,10058906368.0,2.43,0.31,0.6,1.07
sh601318,中国平安,保险,2021-01-19,194.63,193.07,195.77,191.55,1103328.0,9590457344.0,2.18,-0.41,-0.8,1.02
sh601318,中国平安,保险,2021-01-20,193.71,189.87,194.13,189.29,1319776.0,11316059392.0,2.51,-1.66,-3.2,1.22
sh601318,中国平安,保险,2021-01-21,190.19,188.35,190.29,187.07,1393055.0,11761468160.0,1.7,-0.8,-1.52,1.29
sh601318,中国平安,保险,2021-01-22,189.47,187.07,189.77,186.51,1162752.0,9781081856.0,1.73,-0.68,-1.28,1.07
sh601318,中国平安,保险,2021-01-25,186.87,189.23,189.23,184.63,1279801.0,10711676928.0,2.46,1.15,2.16,1.18
sh601318,中国平安,保险,2021-01-26,188.47,185.47,189.23,185.23,1051397.0,8787960576.0,2.11,-1.99,-3.76,0.97
sh601318,中国平安,保险,2021-01-27,185.43,185.55,187.29,184.63,682738.0,5679886848.0,1.43,0.04,0.08,0.63
sh601318,中国平安,保险,2021-01-28,183.87,181.31,184.63,180.77,1061087.0,8642469632.0,2.08,-2.29,-4.24,0.98
sh601318,中国平安,保险,2021-01-29,181.27,177.63,182.35,176.47,1269800.0,10098743808.0,3.24,-2.03,-3.68,1.17
sh601318,中国平安,保险,2021-02-01,177.67,178.01,178.95,176.21,724901.0,5729483264.0,1.54,0.21,0.38,0.67
sh601318,中国平安,保险,2021-02-02,178.03,175.83,178.37,175.37,988364.0,7742175232.0,1.69,-1.22,-2.18,0.91
sh601318,中国平安,保险,2021-02-03,174.95,172.55,174.95,170.07,1343843.0,10255482624.0,2.78,-1.87,-3.28,1.24
sh601318,中国平安,保险,2021-02-04,175.47,178.71,180.11,174.87,1416548.0,11200715008.0,3.04,3.57,6.16,1.31
sh601318,中国平安,保险,2021-02-05,179.47,178.91,180.03,176.69,845572.0,6724535296.0,1.87,0.11,0.2,0.78
sh601318,中国平安,保险,2021-02-08,178.93,176.61,180.33,176.03,796547.0,6286929408.0,2.4,-1.29,-2.3,0.74
sh601318,中国平安,保险,2021-02-09,176.59,175.73,176.59,173.07,914122.0,7082936064.0,1.99,-0.5,-0.88,0.84
sh601318,中国平安,保险,2021-02-10,175.27,177.97,179.09,174.45,919687.0,7280622336.0,2.64,1.27,2.24,0.85
sh601318,中国平安,保险,2021-02-18,182.47,184.23,185.19,181.25,1466782.0,12007277056.0,2.21,3.52,6.26,1.35
sh601318,中国平安,保险,2021-02-19,183.47,187.87,188.59,182.83,1240618.0,10401612544.0,3.13,1.98,3.64,1.15
sh601318,中国平安,保险,2021-02-22,187.97,185.47,190.05,184.63,1130341.0,9477375232.0,2.88,-1.28,-2.4,1.04
sh601318,中国平安,保险,2021-02-23,184.51,188.11,189.85,184.47,1016600.0,8580570624.0,2.9,1.42,2.64,0.94
sh601318,中国平安,保险,2021-02-24,186.47,187.03,190.99,184.47,1173555.0,9899984128.0,3.47,-0.57,-1.08,1.08
sh601318,中国平安,保险,2021-02-25,188.51,193.75,196.03,186.17,1897490.0,16396558848.0,5.27,3.59,6.72,1.75
sh601318,中国平安,保险,2021-02-26,191.07,189.83,193.73,189.83,1180455.0,10161432064.0,2.01,-2.02,-3.92,1.09
sh601318,中国平安,保险,2021-03-01,191.47,189.15,192.23,187.15,823008.0,6965448448.0,2.68,-0.36,-0.68,0.76
sh601318,中国平安,保险,2021-03-02,189.15,185.93,189.37,184.67,852274.0,7125570304.0,2.48,-1.7,-3.22,0.79
sh601318,中国平安,保险,2021-03-03,184.87,192.97,193.35,184.73,1166971.0,10011296000.0,4.64,3.79,7.04,1.08
sh601318,中国平安,保险,2021-03-04,191.47,192.07,194.37,191.07,949746.0,8227101696.0,1.71,-0.47,-0.9,0.88
sh601318,中国平安,保险,2021-03-05,190.45,188.47,192.05,186.15,814176.0,6869464576.0,3.07,-1.87,-3.6,0.75
sh601318,中国平安,保险,2021-03-08,189.87,189.37,195.03,188.97,1050357.0,9048690432.0,3.22,0.48,0.9,0.97
sh601318,中国平安,保险,2021-03-09,190.47,187.57,191.99,187.07,982175.0,8338463744.0,2.6,-0.95,-1.8,0.91
sh601318,中国平安,保险,2021-03-10,188.71,186.03,188.73,185.71,648001.0,5431067904.0,1.61,-0.82,-1.54,0.6
sh601318,中国平安,保险,2021-03-11,187.27,192.19,192.19,187.07,912521.0,7777369088.0,2.75,3.31,6.16,0.84
sh601318,中国平安,保险,2021-03-12,192.49,190.57,192.67,189.73,646812.0,5539348992.0,1.53,-0.84,-1.62,0.6
sh601318,中国平安,保险,2021-03-15,190.19,189.69,190.47,187.89,545513.0,4629850112.0,1.35,-0.46,-0.88,0.5
sh601318,中国平安,保险,2021-03-16,190.07,190.27,190.67,188.29,543540.0,4624281600.0,1.25,0.31,0.58,0.5
sh601318,中国平安,保险,2021-03-17,189.47,184.55,189.47,184.29,1064785.0,8863828480.0,2.72,-3.01,-5.72,0.98
sh601318,中国平安,保险,2021-03-18,184.07,182.31,185.03,181.61,803121.0,6548492032.0,1.85,-1.21,-2.24,0.74
sh601318,中国平安,保险,2021-03-19,181.87,178.75,182.07,178.49,961024.0,7701437184.0,1.96,-1.95,-3.56,0.89
sh601318,中国平安,保险,2021-03-22,179.45,179.11,180.01,178.53,542731.0,4336966912.0,0.83,0.2,0.36,0.5
sh601318,中国平安,保险,2021-03-23,179.25,179.57,180.67,177.71,511169.0,4079350320.0,1.65,0.26,0.46,0.47
sh601318,中国平安,保险,2021-03-24,179.45,177.49,180.07,176.89,633158.0,5017219072.0,1.77,-1.16,-2.08,0.58
sh601318,中国平安,保险,2021-03-25,177.93,177.87,178.79,177.45,436506.0,3463493424.0,0.75,0.21,0.38,0.4
sh601318,中国平安,保险,2021-03-26,178.63,179.49,180.07,178.59,453485.0,3630749600.0,0.83,0.91,1.62,0.42
sh601318,中国平安,保险,2021-03-29,179.47,177.73,179.67,177.07,632345.0,5001522688.0,1.45,-0.98,-1.76,0.58
sh601318,中国平安,保险,2021-03-30,177.87,178.21,178.21,176.67,511060.0,4035933792.0,0.87,0.27,0.48,0.47
sh601318,中国平安,保险,2021-03-31,178.47,176.87,178.57,176.63,483585.0,3810104160.0,1.09,-0.75,-1.34,0.45
sh601318,中国平安,保险,2021-04-01,177.07,177.87,178.03,176.97,360713.0,2849514880.0,0.6,0.57,1.0,0.33
sh601318,中国平安,保险,2021-04-02,177.87,177.23,177.87,176.63,469319.0,3694882976.0,0.7,-0.36,-0.64,0.43
sh601318,中国平安,保险,2021-04-06,177.31,177.53,178.37,176.85,351736.0,2778107888.0,0.86,0.17,0.3,0.32
sh601318,中国平安,保险,2021-04-07,178.21,176.37,178.21,175.83,475012.0,3729878592.0,1.34,-0.65,-1.16,0.44
sh601318,中国平安,保险,2021-04-08,176.33,176.73,177.45,175.49,374048.0,2937859216.0,1.11,0.2,0.36,0.35
sh601318,中国平安,保险,2021-04-09,176.69,173.79,176.71,173.43,688011.0,5322377472.0,1.86,-1.66,-2.94,0.64
sh601318,中国平安,保险,2021-04-12,173.77,173.79,174.47,172.71,453366.0,3488299456.0,1.01,0.0,0.0,0.42
sh601318,中国平安,保险,2021-04-13,174.41,172.59,175.11,171.87,552503.0,4254139280.0,1.86,-0.69,-1.2,0.51
sh601318,中国平安,保险,2021-04-14,173.45,173.77,174.43,173.07,380790.0,2936032848.0,0.79,0.68,1.18,0.35
sh601318,中国平安,保险,2021-04-15,171.77,171.09,172.27,169.83,793582.0,6004162304.0,1.4,-1.54,-2.68,0.73
sh601318,中国平安,保险,2021-04-16,171.05,170.87,171.23,169.47,551743.0,4158750976.0,1.03,-0.13,-0.22,0.51
sh601318,中国平安,保险,2021-04-19,170.37,171.83,171.85,169.47,653676.0,4949470720.0,1.39,0.56,0.96,0.6
sh601318,中国平安,保险,2021-04-20,171.57,171.47,171.77,170.43,492485.0,3730599984.0,0.78,-0.21,-0.36,0.45
sh601318,中国平安,保险,2021-04-21,170.69,170.71,171.19,170.03,417549.0,3156222896.0,0.68,-0.44,-0.76,0.39
sh601318,中国平安,保险,2021-04-22,172.07,171.01,172.13,170.23,560654.0,4167214256.0,1.11,0.18,0.3,0.52
sh601318,中国平安,保险,2021-04-23,171.01,170.79,173.43,170.03,867845.0,6466806528.0,1.99,-0.13,-0.22,0.8
sh601318,中国平安,保险,2021-04-26,170.31,168.05,170.33,167.79,1061930.0,7769915648.0,1.49,-1.6,-2.74,0.98
sh601318,中国平安,保险,2021-04-27,167.71,168.81,169.19,166.33,759693.0,5520922368.0,1.7,0.45,0.76,0.7
sh601318,中国平安,保险,2021-04-28,168.27,167.89,168.49,167.05,570627.0,4147666496.0,0.85,-0.54,-0.92,0.53
sh601318,中国平安,保险,2021-04-29,167.89,169.91,170.19,167.39,544416.0,4003254832.0,1.67,1.2,2.02,0.5
sh601318,中国平安,保险,2021-04-30,170.23,167.27,170.23,166.99,524630.0,3825446896.0,1.91,-1.55,-2.64,0.48
sh601318,中国平安,保险,2021-05-06,164.67,163.33,165.87,162.99,920095.0,6525763328.0,1.72,-2.36,-3.94,0.85
sh601318,中国平安,保险,2021-05-07,163.77,162.47,164.45,162.31,561462.0,3961363200.0,1.31,-0.53,-0.86,0.52
sh601318,中国平安,保险,2021-05-10,162.63,162.33,163.25,161.27,524570.0,3669862816.0,1.22,-0.09,-0.14,0.48
sh601318,中国平安,保险,2021-05-11,161.97,162.83,163.33,161.01,509532.0,3559079168.0,1.43,0.31,0.5,0.47
sh601318,中国平安,保险,2021-05-12,162.27,162.13,163.31,161.59,409957.0,2870375904.0,1.06,-0.43,-0.7,0.38
sh601318,中国平安,保险,2021-05-13,161.25,160.55,161.93,160.03,506448.0,3506048016.0,1.17,-0.97,-1.58,0.47
sh601318,中国平安,保险,2021-05-14,161.07,164.63,164.63,160.35,818772.0,5771742208.0,2.67,2.54,4.08,0.76
sh601318,中国平安,保险,2021-05-17,163.07,163.01,163.91,162.27,633004.0,4455919104.0,1.0,-0.98,-1.62,0.58
sh601318,中国平安,保险,2021-05-18,163.63,164.07,165.05,163.17,418073.0,2965118192.0,1.15,0.65,1.06,0.39
sh601318,中国平安,保险,2021-05-19,163.67,162.21,163.67,162.05,465850.0,3262720512.0,0.99,-1.13,-1.86,0.43
sh601318,中国平安,保险,2021-05-20,162.27,163.71,164.21,161.51,422472.0,2973914640.0,1.66,0.92,1.5,0.39
sh601318,中国平安,保险,2021-05-21,164.27,162.37,165.03,162.29,413836.0,2914326896.0,1.67,-0.82,-1.34,0.38
sh601318,中国平安,保险,2021-05-24,162.27,162.15,163.01,161.57,350922.0,2457923776.0,0.89,-0.14,-0.22,0.32
sh601318,中国平安,保险,2021-05-25,162.45,167.19,167.75,161.69,1213832.0,8699286528.0,3.74,3.11,5.04,1.12
sh601318,中国平安,保险,2021-05-26,168.45,167.03,168.75,166.63,712396.0,5172566016.0,1.27,-0.1,-0.16,0.66
sh601318,中国平安,保险,2021-05-27,166.99,168.07,168.53,165.87,581008.0,4208094448.0,1.59,0.62,1.04,0.54
sh601318,中国平安,保险,2021-05-28,167.87,168.21,169.27,167.27,510113.0,3719019616.0,1.19,0.08,0.14,0.47
sh601318,中国平安,保险,2021-05-31,167.57,165.87,167.87,165.21,624834.0,4481120256.0,1.58,-1.39,-2.34,0.58
sh601318,中国平安,保险,2021-06-01,165.65,164.53,165.65,164.07,593727.0,4219115472.0,0.95,-0.81,-1.34,0.55
sh601318,中国平安,保险,2021-06-02,165.03,164.01,165.05,162.89,481098.0,3404859408.0,1.31,-0.32,-0.52,0.44
sh601318,中国平安,保险,2021-06-03,164.07,163.63,165.27,163.27,409516.0,2905789648.0,1.22,-0.23,-0.38,0.38
sh601318,中国平安,保险,2021-06-04,163.07,163.97,165.43,162.95,514868.0,3647302272.0,1.52,0.21,0.34,0.48
sh601318,中国平安,保险,2021-06-07,163.47,162.83,163.63,162.39,386739.0,2716404176.0,0.76,-0.7,-1.14,0.36
sh601318,中国平安,保险,2021-06-08,162.81,163.09,164.13,162.17,407017.0,2862378176.0,1.2,0.16,0.26,0.38
sh601318,中国平安,保险,2021-06-09,162.87,162.87,164.17,162.67,401958.0,2835797952.0,0.92,-0.13,-0.22,0.37
sh601318,中国平安,保险,2021-06-10,162.81,162.29,163.85,162.27,524611.0,3686772000.0,0.97,-0.36,-0.58,0.48
sh601318,中国平安,保险,2021-06-11,162.29,161.07,162.63,160.79,630324.0,4392612864.0,1.13,-0.75,-1.22,0.58
sh601318,中国平安,保险,2021-06-15,160.29,156.41,160.39,156.17,1077557.0,7263765504.0,2.62,-2.89,-4.66,0.99
sh601318,中国平安,保险,2021-06-16,156.29,156.27,157.77,155.89,527270.0,3540192784.0,1.2,-0.09,-0.14,0.49
sh601318,中国平安,保险,2021-06-17,156.29,154.77,156.65,154.31,548040.0,3649035808.0,1.5,-0.96,-1.5,0.51
sh601318,中国平安,保险,2021-06-18,154.27,152.47,154.27,152.27,857072.0,5593424896.0,1.29,-1.49,-2.3,0.79
sh601318,中国平安,保险,2021-06-21,151.25,150.59,151.57,149.79,810854.0,5198754560.0,1.17,-1.23,-1.88,0.75
sh601318,中国平安,保险,2021-06-22,151.27,151.73,152.87,150.61,620127.0,4014245120.0,1.5,0.76,1.14,0.57
sh601318,中国平安,保险,2021-06-23,151.77,153.91,154.21,151.73,586873.0,3847510816.0,1.63,1.44,2.18,0.54
sh601318,中国平安,保险,2021-06-24,153.95,154.19,155.03,153.23,417900.0,2758134576.0,1.17,0.18,0.28,0.39
sh601318,中国平安,保险,2021-06-25,154.33,155.63,155.83,153.69,535654.0,3555544928.0,1.39,0.93,1.44,0.49
sh601318,中国平安,保险,2021-06-28,155.63,153.47,155.65,152.67,510134.0,3342960304.0,1.91,-1.39,-2.16,0.47
sh601318,中国平安,保险,2021-06-29,152.97,151.03,153.07,150.87,549668.0,3554647984.0,1.43,-1.59,-2.44,0.51
sh601318,中国平安,保险,2021-06-30,150.67,150.83,151.75,149.87,476369.0,3053959408.0,1.24,-0.13,-0.2,0.44
sh601318,中国平安,保险,2021-07-01,150.79,151.79,152.61,149.43,692617.0,4449223168.0,2.11,0.64,0.96,0.64
sh601318,中国平安,保险,2021-07-02,150.33,146.87,150.41,146.47,1028082.0,6464701696.0,2.6,-3.24,-4.92,0.95
sh601318,中国平安,保险,2021-07-05,146.25,146.09,146.83,144.53,750647.0,4629283840.0,1.57,-0.53,-0.78,0.69
sh601318,中国平安,保险,2021-07-06,147.11,148.07,148.55,145.97,685813.0,4296675072.0,1.77,1.36,1.98,0.63
sh601318,中国平安,保险,2021-07-07,147.65,147.01,149.09,146.45,523168.0,3272128192.0,1.78,-0.72,-1.06,0.48
sh601318,中国平安,保险,2021-07-08,147.01,143.83,147.01,143.31,837559.0,5109708032.0,2.52,-2.16,-3.18,0.77
sh601318,中国平安,保险,2021-07-09,143.23,142.45,144.57,141.89,707616.0,4267722640.0,1.86,-0.96,-1.38,0.65
sh601318,中国平安,保险,2021-07-12,142.89,141.07,143.23,140.91,818989.0,4899580672.0,1.63,-0.97,-1.38,0.76
sh601318,中国平安,保险,2021-07-13,141.07,141.67,142.03,140.37,513337.0,3058865424.0,1.18,0.43,0.6,0.47
sh601318,中国平安,保险,2021-07-14,141.57,138.09,141.57,137.83,1065618.0,6199867392.0,2.64,-2.53,-3.58,0.98
sh601318,中国平安,保险,2021-07-15,138.85,142.23,142.65,138.25,1085886.0,6439233536.0,3.19,3.0,4.14,1.0
sh601318,中国平安,保险,2021-07-16,141.65,141.67,142.85,140.03,578204.0,3441570864.0,1.98,-0.39,-0.56,0.53
sh601318,中国平安,保险,2021-07-19,142.03,140.97,142.03,138.37,666501.0,3912636304.0,2.58,-0.49,-0.7,0.62
